MessageName;total_ns
perf_event_paranoid: 4;207409834
                "X": "32[32]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 715,
        "compute_ns": 540,
        "ideal_ns": 715,
        "input_bws": [
            549.9524536132813
        ],
        "output_bws": [
            68.74405670166016
        ]
    },
    "program_cache_hit": false
}`;4224030430
`TT_DNN_DEVICE_OP: "SliceDeviceOperation", 14874369941025300996, 3, false, 37891 ->
{
    "attributes": {
        "num_devices": "std::nullopt",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "slice_dim": "std::nullopt",
        "slice_end": "Shape([1, 24, 32, 256])",
        "slice_start": "Shape([0, 0, 0, 64])",
        "step": "Shape([1, 1, 1, 1])",
        "sub_core_grids": "std::nullopt",
        "use_tensor_args": "false"
    },
    "device_id": 3,
    "global_call_count": 37891,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "256[256]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [],
        "datamovement_kernels": [
            {
                "name": "writer_unary_interleaved_start_id/9285615024361997509/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp"
            },
            {
                "name": "reader_unary_unpad_dims_interleaved_start_id/14166066872905248720/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/slice/device/kernels/dataflow/reader_unary_unpad_dims_interleaved_start_id.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 0,
            "TENSIX_COMPUTE_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_2_max_kernel_size": 0,
            "TENSIX_DM_0_max_kernel_size": 680,
            "TENSIX_DM_1_max_kernel_size": 716
        }
    },
    "op_code": "SliceDeviceOperation",
    "op_hash": 14874369941025300996,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "192[192]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 715,
        "compute_ns": 1281,
        "ideal_ns": 1281,
        "input_bws": [
            306.9601745605469
        ],
        "output_bws": [
            230.2201385498047
        ]
    },
    "program_cache_hit": false
}`;4224313751
`TT_DNN_DEVICE_OP: "UnaryDeviceOperation", 7902753176061833573, 3, false, 38915 ->
{
    "attributes": {
        "bfp8_pack_precise": "false",
        "fp32_dest_acc_en": "false",
        "memory_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "op_chain": "{BasicUnaryWithParam<float, int, unsigned int>(base=BasicUnaryWithParam<float>(op_type=UnaryOpType::NEG,param={}))}",
        "output_dtype": "DataType::BFLOAT16",
        "preserve_fp32_precision": "false",
        "sub_core_grids": "std::nullopt",
        "worker_grid": "{[0-0 - 10-9]}"
    },
    "device_id": 3,
    "global_call_count": 38915,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "32[32]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "eltwise_sfpu/12271917838100564398/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/compute/eltwise_sfpu.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_unary/2797117376820651078/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary.cpp"
            },
            {
                "name": "reader_unary/10939786621132361423/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 1084,
            "TENSIX_COMPUTE_1_max_kernel_size": 872,
            "TENSIX_COMPUTE_2_max_kernel_size": 1260,
            "TENSIX_DM_0_max_kernel_size": 1000,
            "TENSIX_DM_1_max_kernel_size": 924
        }
    },
    "op_code": "UnaryDeviceOperation",
    "op_hash": 7902753176061833573,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "32[32]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4228165844
`TT_DNN_DEVICE_OP: "ConcatDeviceOperation", 18343153368641015393, 3, false, 39939 ->
{
    "attributes": {
        "dim": "3",
        "groups": "1",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "sub_core_grids": "std::nullopt"
    },
    "device_id": 3,
    "global_call_count": 39939,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "32[32]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "32[32]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [],
        "datamovement_kernels": [
            {
                "name": "writer_unary_interleaved_start_id/718027131406297876/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp"
            },
            {
                "name": "reader_concat_interleaved_start_id/8472711048384544889/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/concat/device/kernels/dataflow/reader_concat_interleaved_start_id.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 0,
            "TENSIX_COMPUTE_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_2_max_kernel_size": 0,
            "TENSIX_DM_0_max_kernel_size": 1000,
            "TENSIX_DM_1_max_kernel_size": 976
        }
    },
    "op_code": "ConcatDeviceOperation",
    "op_hash": 18343153368641015393,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "64[64]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 178,
        "compute_ns": 1,
        "ideal_ns": 178,
        "input_bws": [
            276.13482666015625,
            276.13482666015625
        ],
        "output_bws": [
            552.2696533203125
        ]
    },
    "program_cache_hit": false
}`;4229947295
`TT_DNN_DEVICE_OP: "BinaryNgDeviceOperation", 4590974375494257767, 3, false, 40963 ->
{
    "attributes": {
        "atol": "0",
        "binary_op_type": "BinaryOpType::MUL",
        "compute_kernel_config": "std::nullopt",
        "dtype": "DataType::BFLOAT16",
        "equal_nan": "false",
        "input_dtype": "DataType::BFLOAT16",
        "input_layout_a": "Layout::TILE",
        "input_layout_b": "Layout::TILE",
        "is_quant_op": "false",
        "is_sfpu": "true",
        "is_where_op": "false",
        "lhs_activations": "{}",
        "memory_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "output_layout": "Layout::TILE",
        "post_activations": "{}",
        "rhs_activations": "{}",
        "rtol": "0",
        "scalar": "std::nullopt",
        "sub_core_grids": "std::nullopt",
        "sub_device_id": "std::nullopt",
        "subtile_broadcast_type": "SubtileBroadcastType::NONE",
        "worker_grid": "{[0-0 - 10-9]}"
    },
    "device_id": 3,
    "global_call_count": 40963,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "64[64]",
                "Y": "32[32]",
                "Z": "24[24]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "64[64]",
                "Y": "32[32]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "eltwise_binary_sfpu_no_bcast/5194205108828672606/",
