MessageName;total_ns
perf_event_paranoid: 4;207405447
                "math_fidelity": "HiFi4",
                "name": "untilize/633515786753994349/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/untilize/device/kernels/compute/untilize.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_unary_stick_layout_split_rows_multicore/4738573808834289605/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/untilize_with_unpadding/device/kernels/dataflow/writer_unary_stick_layout_split_rows_multicore.cpp"
            },
            {
                "name": "reader_unary_interleaved_start_id/2524399754278114602/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/reader_unary_interleaved_start_id.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 1172,
            "TENSIX_COMPUTE_1_max_kernel_size": 1152,
            "TENSIX_COMPUTE_2_max_kernel_size": 2664,
            "TENSIX_DM_0_max_kernel_size": 1564,
            "TENSIX_DM_1_max_kernel_size": 924
        }
    },
    "op_code": "UntilizeWithUnpaddingDeviceOperation",
    "op_hash": 12022153807410391082,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "32[32]",
                "X": "128[128]",
                "Y": "1[1]",
                "Z": "16[16]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 7629,
        "compute_ns": 16225,
        "ideal_ns": 16225,
        "input_bws": [
            258.50872802734375
        ],
        "output_bws": [
            8.078397750854492
        ]
    },
    "program_cache_hit": false
}`;4279097016
`TT_DNN_DEVICE_OP: "UntilizeWithUnpaddingDeviceOperation", 12022153807410391082, 3, false, 73731`;4279138204
`TT_DNN_DEVICE_OP: "UntilizeWithUnpaddingDeviceOperation", 12022153807410391082, 3, false, 74755`;4279154816
`TT_DNN_DEVICE_OP: "ConcatDeviceOperation", 3834523379840902495, 3, false, 75779 ->
{
    "attributes": {
        "dim": "3",
        "groups": "1",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "sub_core_grids": "std::nullopt"
    },
    "device_id": 3,
    "global_call_count": 75779,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "32[32]",
                "X": "128[128]",
                "Y": "1[1]",
                "Z": "16[16]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "BFLOAT16",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "32[32]",
                "X": "128[128]",
                "Y": "1[1]",
                "Z": "16[16]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "BFLOAT16",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "32[32]",
                "X": "128[128]",
                "Y": "1[1]",
                "Z": "16[16]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [],
        "datamovement_kernels": [
            {
                "name": "writer_unary_stick_layout_interleaved_start_id/59805693482289675/",
                "source": "ttnn/cpp/ttnn/kernel/dataflow/writer_unary_stick_layout_interleaved_start_id.cpp"
            },
            {
                "name": "reader_concat_stick_layout_interleaved_start_id/1755446672556926004/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/concat/device/kernels/dataflow/reader_concat_stick_layout_interleaved_start_id.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 0,
            "TENSIX_COMPUTE_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_2_max_kernel_size": 0,
            "TENSIX_DM_0_max_kernel_size": 972,
            "TENSIX_DM_1_max_kernel_size": 1288
        }
    },
    "op_code": "ConcatDeviceOperation",
    "op_hash": 3834523379840902495,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "32[32]",
                "X": "128[128]",
                "Y": "3[3]",
                "Z": "16[16]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 715,
        "compute_ns": 1,
        "ideal_ns": 715,
        "input_bws": [
            183.31748962402344,
            183.31748962402344,
            183.31748962402344
        ],
        "output_bws": [
            549.9524536132813
        ]
    },
    "program_cache_hit": false
}`;4281018513
`TT_DNN_DEVICE_OP: "TilizeWithValPaddingDeviceOperation", 14444204872881818264, 3, false, 76803 ->
{
    "attributes": {
        "enough_space_height": "true",
        "enough_space_width": "true",
        "output_dtype": "DataType::BFLOAT16",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "output_padded_shape": "Shape([32, 16, 32, 128])",
        "pad_value": "0",
        "sub_core_grids": "std::nullopt",
        "use_multicore": "true"
    },
    "device_id": 3,
    "global_call_count": 76803,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "32[32]",
                "X": "128[128]",
                "Y": "3[3]",
                "Z": "16[16]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "tilize/7229379748875028404/",
                "source": "ttnn/cpp/ttnn/kernel/compute/tilize.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_unary_interleaved_start_id/12720952390020887062/",
                "source": "ttnn/cpp/ttnn/operations/eltwise/unary/device/kernels/dataflow/writer_unary_interleaved_start_id.cpp"
            },
            {
                "name": "reader_unary_pad_dims_split_rows_multicore/8093952179586377651/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/tilize_with_val_padding/device/kernels/dataflow/reader_unary_pad_dims_split_rows_multicore.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 1264,
            "TENSIX_COMPUTE_1_max_kernel_size": 896,
            "TENSIX_COMPUTE_2_max_kernel_size": 2120,
            "TENSIX_DM_0_max_kernel_size": 1000,
            "TENSIX_DM_1_max_kernel_size": 1852
        }
    },
    "op_code": "TilizeWithValPaddingDeviceOperation",
    "op_hash": 14444204872881818264,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "32[32]",
                "X": "128[128]",
                "Y": "32[3]",
                "Z": "16[16]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4286393210
`TT_DNN_DEVICE_OP: "ReshapeViewDeviceOperation", 16142689958112871047, 3, false, 77827 ->
{
    "attributes": {
        "logical_output_shape": "Shape([32, 48, 128])",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "padded_output_shape": "Shape([32, 64, 128])",
        "recreate_mapping_tensor": "false",
        "sub_core_grid": "std::nullopt"
    },
    "device_id": 3,
    "global_call_count": 77827,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "128[128]",
                "Y": "32[3]",
                "Z": "512[512]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [],
        "datamovement_kernels": [
            {
                "name": "writer_reshape_tiled/11460834608090280919/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/reshape_view/device/device/dataflow/writer_reshape_tiled.cpp"
            },
            {
                "name": "reader_reshape_tiled/1766191078200442505/",
                "source": "ttnn/cpp/ttnn/operations/data_movement/reshape_view/device/device/dataflow/reader_reshape_tiled.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 0,
            "TENSIX_COMPUTE_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_2_max_kernel_size": 0,
            "TENSIX_DM_0_max_kernel_size": 1704,
            "TENSIX_DM_1_max_kernel_size": 972
        }
    },
    "op_code": "ReshapeViewDeviceOperation",
    "op_hash": 16142689958112871047,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "128[128]",
                "Y": "64[48]",
                "Z": "32[32]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4291291588
`TT_DNN_DEVICE_OP: "TransposeDeviceOperation", 13022978980611993536, 3, false, 78851 ->
{
    "attributes": {
        "dim": "TransposeOpDim::HC",
